raw_output/gr/OG0000293.tsv.gr01.bd:		#Likelihood: -13.2900896307559
raw_output/gr/OG0000294.tsv.gr01.bd:		#Likelihood: -14.7817682732461
raw_output/gr/OG0000295.tsv.gr01.bd:		#Likelihood: -14.0881755397362
raw_output/gr/OG0000296.tsv.gr01.bd:		#Likelihood: -14.7818483601554
raw_output/gr/OG0000298.tsv.gr01.bd:		#Likelihood: -15.4049263311746
raw_output/gr/OG0000303.tsv.gr01.bd:		#Likelihood: -15.0483056055548
raw_output/gr/OG0000304.tsv.gr01.bd:		#Likelihood: -16.9680905974404
raw_output/gr/OG0000305.tsv.gr01.bd:		#Likelihood: -15.0483048383769
raw_output/gr/OG0000306.tsv.gr01.bd:		#Likelihood: -13.7265473763605
raw_output/gr/OG0000307.tsv.gr01.bd:		#Likelihood: -14.1320120354231
raw_output/gr/OG0000308.tsv.gr01.bd:		#Likelihood: -13.4388670024393
raw_output/gr/OG0000309.tsv.gr01.bd:		#Likelihood: -14.5374778226039
raw_output/gr/OG0000310.tsv.gr01.bd:		#Likelihood: -13.4388681349704
raw_output/gr/OG0000311.tsv.gr01.bd:		#Likelihood: -15.0483044438141
raw_output/gr/OG0000312.tsv.gr01.bd:		#Likelihood: -13.5566462593122
raw_output/gr/OG0000313.tsv.gr01.bd:		#Likelihood: -14.3551569146813
raw_output/gr/OG0000314.tsv.gr01.bd:		#Likelihood: -17.3478018842513
raw_output/gr/OG0000315.tsv.gr01.bd:		#Likelihood: -14.6428389729529
raw_output/gr/OG0000316.tsv.gr01.bd:		#Likelihood: -16.8400642497011
raw_output/gr/OG0000317.tsv.gr01.bd:		#Likelihood: -13.1511857839256
raw_output/gr/OG0000318.tsv.gr01.bd:		#Likelihood: -15.8095101678132
raw_output/gr/OG0000319.tsv.gr01.bd:		#Likelihood: -14.4196952660046
raw_output/gr/OG0000320.tsv.gr01.bd:		#Likelihood: -14.2373729767641
raw_output/gr/OG0000321.tsv.gr01.bd:		#Likelihood: -13.4388681351658
raw_output/gr/OG0000322.tsv.gr01.bd:		#Likelihood: -16.1356656460781
raw_output/gr/OG0000323.tsv.gr01.bd:		#Likelihood: -14.3551575526939
raw_output/gr/OG0000324.tsv.gr01.bd:		#Likelihood: -14.6428388556654
raw_output/gr/OG0000325.tsv.gr01.bd:		#Likelihood: -18.7998471855306
raw_output/gr/OG0000326.tsv.gr01.bd:		#Likelihood: -16.5177145920089
raw_output/gr/OG0000327.tsv.gr01.bd:		#Likelihood: -15.5591334664398
raw_output/gr/OG0000328.tsv.gr01.bd:		#Likelihood: -16.2737177304568
raw_output/gr/OG0000329.tsv.gr01.bd:		#Likelihood: -17.2002330083595
raw_output/gr/OG0000330.tsv.gr01.bd:		#Likelihood: -15.4537682664541
raw_output/gr/OG0000331.tsv.gr01.bd:		#Likelihood: -10.2872013939318
raw_output/gr/OG0000333.tsv.gr01.bd:		#Likelihood: -11.7045761262595
raw_output/gr/OG0000335.tsv.gr01.bd:		#Likelihood: -15.0483056811343
raw_output/gr/OG0000336.tsv.gr01.bd:		#Likelihood: -16.8005165408942
raw_output/gr/OG0000337.tsv.gr01.bd:		#Likelihood: -13.1510897717359
raw_output/gr/OG0000341.tsv.gr01.bd:		#Likelihood: -15.2713663635691
raw_output/gr/OG0000345.tsv.gr01.bd:		#Likelihood: -14.8658957680814
raw_output/gr/OG0000346.tsv.gr01.bd:		#Likelihood: -17.3989310609925
raw_output/gr/OG0000347.tsv.gr01.bd:		#Likelihood: -17.358046656012
raw_output/gr/OG0000348.tsv.gr01.bd:		#Likelihood: -15.4712027280466
raw_output/gr/OG0000349.tsv.gr01.bd:		#Likelihood: -16.3121581365632
raw_output/gr/OG0000350.tsv.gr01.bd:		#Likelihood: -18.6082080034641
raw_output/gr/OG0000351.tsv.gr01.bd:		#Likelihood: -15.271366206623
raw_output/gr/OG0000352.tsv.gr01.bd:		#Likelihood: -13.3742454500334
raw_output/gr/OG0000353.tsv.gr01.bd:		#Likelihood: -17.949140598916
raw_output/gr/OG0000354.tsv.gr01.bd:		#Likelihood: -13.3742454500626
raw_output/gr/OG0000355.tsv.gr01.bd:		#Likelihood: -14.8658956997791
raw_output/gr/OG0000356.tsv.gr01.bd:		#Likelihood: -13.6619260417844
raw_output/gr/OG0000357.tsv.gr01.bd:		#Likelihood: -18.5971501205354
raw_output/gr/OG0000359.tsv.gr01.bd:		#Likelihood: -14.0673927772244
raw_output/gr/OG0000360.tsv.gr01.bd:		#Likelihood: -13.3742457404466
raw_output/gr/OG0000361.tsv.gr01.bd:		#Likelihood: -16.8991812720178
raw_output/gr/OG0000362.tsv.gr01.bd:		#Likelihood: -12.9687803690798
raw_output/gr/OG0000363.tsv.gr01.bd:		#Likelihood: -15.9941159329498
raw_output/gr/OG0000364.tsv.gr01.bd:		#Likelihood: -13.2564627983503
raw_output/gr/OG0000365.tsv.gr01.bd:		#Likelihood: -16.4190296403581
raw_output/gr/OG0000366.tsv.gr01.bd:		#Likelihood: -16.9175880203156
raw_output/gr/OG0000367.tsv.gr01.bd:		#Likelihood: -13.5441424377288
raw_output/gr/OG0000368.tsv.gr01.bd:		#Likelihood: -17.1914528908469
raw_output/gr/OG0000369.tsv.gr01.bd:		#Likelihood: -13.2564624067747
raw_output/gr/OG0000371.tsv.gr01.bd:		#Likelihood: -17.4735400936527
raw_output/gr/OG0000375.tsv.gr01.bd:		#Likelihood: -13.4340467950332
raw_output/gr/OG0000376.tsv.gr01.bd:		#Likelihood: -12.7409063101017
raw_output/gr/OG0000377.tsv.gr01.bd:		#Likelihood: -12.7408927725
raw_output/gr/OG0000378.tsv.gr01.bd:		#Likelihood: -16.1071769749964
raw_output/gr/OG0000379.tsv.gr01.bd:		#Likelihood: -13.0285879924615
